y_true,q0.1,q0.5,q0.9
929.8945132221132,822.3229279786184,898.5775211889826,971.6462531290913
920.4302917891306,821.8696771970153,898.1543827564842,970.8580295687323
944.524168712838,820.0920608542621,896.1655376636013,968.3256816608138
992.4474209792778,827.1341790127013,904.0135129816395,976.2154088659481
999.900756516218,843.4759767622409,924.3751857421989,998.961256147698
979.3947907491408,851.9646436451869,933.9243340141861,1012.5885903886664
947.1531840636136,847.5688044310721,930.5396094363768,1009.0959949535963
947.2837906338304,835.4597302539734,916.2423948246891,990.3415765247169
957.7707049822145,832.5587000964546,912.5879624329957,985.5481764753434
953.8076338247201,837.6911103211816,917.6420970747085,992.9115873153552
939.7748928834769,839.916463504675,918.6263115124605,995.338260899359
944.9270581156761,837.6876176064495,915.2826327769056,991.784122242214
928.8425011337281,839.9013370011437,916.5820221306014,993.9343196795415
952.0151571928009,838.3055307409263,914.2296707420999,991.1116547369093
947.8638920219894,848.3980282138098,926.4935591894143,1001.0044105237489
940.1219176273696,851.923909703426,929.4085612378283,1002.5852865367203
958.6625892952335,853.8767490877323,931.7104540329847,1004.7665736076294
976.0453909813087,861.9888935023969,942.185097980687,1016.0573132519905
991.3524402156936,871.1465252045562,954.0910502259785,1031.0222810113498
998.313932371433,876.7248346170851,962.8189090903406,1043.5691398127553
977.670224324431,879.6900732016586,967.8494858341045,1050.3169493574542
976.217769543607,878.1610008736453,965.8547351185414,1048.8067931325909
988.1615387615594,878.8545962256288,966.397607934038,1050.69162831877
994.1473107952478,884.1903519150192,973.4491311274605,1061.4822728428558
990.8854129603731,886.5259884715961,975.5426548461626,1064.5140405763218
974.6537489825396,885.3933734153541,974.8155132994665,1063.6746688055068
1003.3075328107299,882.9069702514435,973.3200667630732,1061.744182168974
1023.5161658538342,885.3441118276965,977.5566907111374,1068.960692285346
1029.7388379454906,888.8959972116402,982.9670576612446,1077.2308485204298
1016.4510864417991,892.0960530221607,986.2831138466727,1084.3250916288555
1017.2737576801526,893.668703240812,987.4972111641866,1088.810501631641
1030.3209093106511,894.8883391434264,989.015875095799,1094.4074170161862
1020.1145207275947,897.3836630851762,991.5413138496685,1100.414609131907
1008.08301123421,894.502895385072,988.6029963160261,1101.3361696920706
1000.2755253427421,887.3321381826647,982.6886139127992,1099.207532500844
983.8505591099997,877.0030754246891,974.3254953167058,1095.136451154499
982.36880283918,861.3960750247974,960.3875399808334,1087.2440070245666
980.9506345486957,847.6148560520979,946.6459335594484,1077.2124052125134
947.7674781643761,836.9416343915848,936.3844146644734,1068.0503333747238
932.8393453697057,819.8125123652446,918.3584304229998,1047.066478497114
908.8357096131484,798.003181206469,899.4742105417118,1024.7567979166079
879.8539559429654,778.9871512700481,880.5718996371962,1004.6830761055293
855.391834424937,757.2580217610359,859.4602863597539,982.5908705648918
